3	2.606	2.031
4	0.513	1.111
5	1.52	1.114
6	2.041	3.947
7	1.487	2.876
8	1.652	1.304
9	3.963	3.311
1	2.447	0.937
2	1.741	0.864
3	2.558	2.097
4	0.511	1.132
5	1.566	1.086
6	2.04	4.099
7	1.392	2.879
8	1.718	1.298
9	3.895	3.179
1	2.462	0.99
2	1.672	0.878
3	2.455	2.237
4	0.505	1.176
5	1.607	1.063
6	2.035	4.238
7	1.324	2.883
8	1.776	1.305
9	3.826	3.068
1	2.496	1.024
2	1.61	0.876
3	2.364	2.354
4	0.489	1.29
5	1.634	1.048
6	2.019	4.384
7	1.216	2.854
8	1.827	1.313
9	3.788	2.988
1	2.548	1.05
2	1.563	0.874
3	2.303	2.429
4	0.479	1.363
5	1.667	1.031
6	2.016	4.493
7	1.122	2.83
8	1.869	1.297
9	3.762	2.876
1	2.605	1.06
2	1.489	0.873
3	2.18	2.567
4	0.484	1.463
5	1.695	1.019
6	2.017	4.561
7	1.039	2.809
8	1.902	1.261
9	3.74	2.782
1	2.637	1.13
2	1.396	0.901
3	2.071	2.685
4	0.541	1.593
5	1.717	1.009
6	2.033	4.633
7	0.967	2.791
8	1.916	1.238
9	3.671	2.662
1	2.648	1.243
2	1.285	0.966
3	1.975	2.785
4	0.514	1.804
5	1.737	1.001
6	2.039	4.694
7	0.903	2.742
8	1.937	1.208
9	3.613	2.562
1	2.705	1.338
2	1.181	1.057
3	1.826	2.937
4	0.466	2.011
5	1.754	0.994
6	2.042	4.745
7	0.874	2.689
8	1.956	1.182
9	3.574	2.497
1	2.743	1.399
2	1.078	1.187
3	1.694	3.058
4	0.434	2.144
5	1.765	0.989
6	2.042	4.789
7	0.875	2.576
8	1.972	1.161
9	3.495	2.416
1	2.776	1.548
2	1	1.307
3	1.605	3.131
4	0.431	2.316
5	1.782	0.981
6	2.042	4.828
7	0.869	2.481
8	2.001	1.128
9	3.416	2.311
1	2.816	1.686
2	0.907	1.444
3	1.528	3.188
4	0.462	2.477
5	1.798	0.983
6	2.041	4.852
7	0.86	2.402
8	2.023	1.103
9	3.345	2.126
1	2.86	1.813
2	0.847	1.558
3	1.501	3.227
4	0.49	2.613
5	1.814	1.012
6	2.067	4.856
7	0.853	2.336
8	2.052	1.091
9	3.258	1.972
1	2.9	1.919
2	0.813	1.677
3	1.507	3.26
4	0.508	2.762
5	1.828	1.036
6	2.09	4.859
7	0.817	2.311
8	2.073	1.096
9	3.168	1.848
1	2.934	2.035
2	0.792	1.784
3	1.34	3.47
4	0.518	2.924
5	1.842	1.047
6	2.111	4.862
7	0.786	2.303
8	2.091	1.129
9	3.098	1.779
1	2.957	2.116
2	0.795	1.853
3	1.24	3.604
4	0.549	3.035
5	1.862	1.057
6	2.205	4.882
7	0.749	2.293
8	2.108	1.155
9	3.014	1.701
1	3.022	2.208
2	0.773	1.977
3	1.153	3.757
4	0.603	3.162
5	1.879	1.065
6	2.289	4.898
7	0.731	2.206
8	2.161	1.151
9	2.939	1.636
1	3.055	2.321
2	0.728	2.124
3	1.073	3.888
4	0.574	3.349
5	1.904	1.104
6	2.345	4.909
7	0.721	2.109
8	2.207	1.141
9	2.802	1.569
1	3.077	2.427
2	0.689	2.246
3	1.002	3.998
4	0.548	3.505
5	1.953	1.147
6	2.434	4.905
7	0.748	1.99
8	2.299	1.13
9	2.68	1.514
1	3.096	2.515
2	0.654	2.349
3	0.939	4.113
4	0.525	3.636
5	1.997	1.183
6	2.52	4.898
7	0.766	1.914
8	2.39	1.111
9	2.598	1.479
1	3.1	2.592
2	0.692	2.435
3	0.884	4.276
4	0.505	3.745
5	2.061	1.232
6	2.596	4.892
7	0.788	1.827
8	2.479	1.086
9	2.501	1.401
1	3.101	2.693
2	0.704	2.508
3	0.843	4.379
4	0.506	3.843
5	2.158	1.304
6	2.771	4.81
7	0.817	1.742
8	2.582	1.116
9	2.38	1.339
1	3.128	2.878
2	0.681	2.637
3	0.799	4.498
4	0.54	4.021
5	2.288	1.319
6	2.948	4.718
7	0.846	1.688
8	2.673	1.155
9	2.242	1.29
1	3.152	3.034
2	0.629	2.778
3	0.778	4.597
4	0.533	4.17
5	2.378	1.328
6	3.067	4.659
7	0.873	1.656
8	2.734	1.191
9	2.122	1.249
1	3.177	3.164
2	0.553	2.928
3	0.857	4.578
4	0.531	4.274
5	2.435	1.333
6	3.209	4.592
7	0.896	1.629
8	2.821	1.231
9	2.003	1.23
1	3.153	3.32
2	0.486	3.131
3	0.947	4.531
4	0.575	4.301
5	2.483	1.338
6	3.224	4.564
7	0.912	1.612
8	2.902	1.265
9	1.891	1.251
1	3.127	3.431
2	0.441	3.315
3	1	4.491
4	0.613	4.3
5	2.516	1.341
6	3.221	4.529
7	0.939	1.608
8	2.974	1.293
9	1.758	1.274
1	3.114	3.557
2	0.441	3.562
3	1.027	4.494
4	0.628	4.3
5	2.555	1.344
6	3.275	4.442
7	0.985	1.645
8	3.003	1.419
9	1.641	1.294
1	3.156	3.662
2	0.475	3.78
3	1.038	4.515
4	0.617	4.299
5	2.59	1.305
6	3.322	4.369
7	1.025	1.677
8	3.022	1.499
9	1.533	1.298
1	3.173	3.769
2	0.523	3.962
3	1.149	4.408
4	0.631	4.273
5	2.621	1.26
6	3.353	4.322
7	1.061	1.703
8	3.014	1.589
9	1.438	1.296
1	3.186	3.859
2	0.57	4.108
3	1.279	4.28
4	0.668	4.219
5	2.648	1.222
6	3.333	4.251
7	1.207	1.655
8	2.969	1.69
9	1.358	1.297
1	3.19	3.933
2	0.626	4.213
3	1.391	4.176
4	0.744	4.111
5	2.669	1.194
6	3.314	4.192
7	1.31	1.632
8	2.851	1.84
9	1.305	1.299
1	3.164	4.011
2	0.663	4.28
3	1.462	4.114
4	0.811	4.02
5	2.683	1.173
6	3.307	4.12
7	1.434	1.605
8	2.748	1.956
9	1.24	1.301
1	3.132	4.1
2	0.725	4.339
3	1.547	4.036
4	0.856	3.962
5	2.699	1.143
6	3.325	3.996
7	1.559	1.578
8	2.657	2.028
9	1.184	1.303
1	3.047	4.145
2	0.795	4.372
3	1.622	3.966
4	0.872	3.854
5	2.66	1.145
6	3.281	3.917
7	1.685	1.542
8	2.595	2.046
9	1.134	1.304
1	2.953	4.174
2	0.856	4.411
3	1.724	3.837
4	0.886	3.763
5	2.603	1.154
6	3.194	3.827
7	1.797	1.512
8	2.522	2.05
9	1.099	1.306
1	2.856	4.209
2	0.911	4.477
3	1.829	3.713
4	0.9	3.657
5	2.542	1.161
6	3.18	3.685
7	1.895	1.487
8	2.434	2.033
9	1.083	1.338
1	2.729	4.273
2	0.979	4.531
3	1.935	3.595
4	0.917	3.462
5	2.462	1.194
6	3.184	3.523
7	1.983	1.477
8	2.348	2.014
9	1.077	1.393
1	2.643	4.313
2	1.029	4.566
3	2.019	3.465
4	0.929	3.331
5	2.409	1.193
6	3.204	3.347
7	2.087	1.465
8	2.266	1.984
9	1.071	1.44
1	2.53	4.359
2	1.151	4.542
3	2.128	3.309
4	0.943	3.182
5	2.346	1.136
6	3.235	3.201
7	2.179	1.454
8	2.174	1.923
9	1.023	1.552
1	2.427	4.368
2	1.258	4.566
3	2.205	3.178
4	0.932	3.058
5	2.289	1.088
6	3.255	3.093
7	2.274	1.461
8	2.101	1.884
9	0.971	1.656
1	2.324	4.366
2	1.353	4.628
3	2.297	3.043
4	0.909	2.962
5	2.233	1.048
6	3.279	2.962
7	2.356	1.477
8	2.008	1.839
9	0.925	1.742
1	2.195	4.405
2	1.495	4.68
3	2.387	2.917
4	0.877	2.803
5	2.163	0.973
6	3.338	2.798
7	2.412	1.487
8	1.926	1.802
9	0.89	1.888
1	2.07	4.404
2	1.621	4.723
3	2.469	2.799
4	0.849	2.643
5	2.116	0.925
6	3.392	2.593
7	2.483	1.501
8	1.802	1.828
9	0.845	2.109
1	1.986	4.393
2	1.705	4.751
3	2.524	2.718
4	0.823	2.541
5	2.06	0.87
6	3.443	2.36
7	2.552	1.515
8	1.645	1.903
9	0.806	2.294
1	1.885	4.38
2	1.818	4.769
3	2.589	2.622
4	0.8	2.415
5	1.916	0.916
6	3.476	2.21
7	2.613	1.527
8	1.543	1.978
9	0.771	2.448
1	1.812	4.347
2	1.95	4.772
3	2.644	2.543
4	0.803	2.285
5	1.789	0.934
6	3.507	2.036
7	2.666	1.537
8	1.422	2.064
9	0.788	2.584
1	1.7	4.32
2	2.096	4.763
3	2.692	2.476
4	0.836	2.177
5	1.677	0.931
6	3.493	1.897
7	2.703	1.608
8	1.315	2.136
9	0.848	2.704
1	1.585	4.297
2	2.224	4.758
3	2.664	2.482
4	0.869	2.074
5	1.578	0.928
6	3.481	1.739
7	2.726	1.668
8	1.173	2.268
9	0.888	2.78
1	1.464	4.3
2	2.309	4.755
3	2.495	2.618
4	0.885	1.978
5	1.511	0.927
6	3.47	1.595
7	2.78	1.736
8	1.035	2.398
9	0.936	2.868
1	1.369	4.316
2	2.408	4.751
3	2.443	2.602
4	0.895	1.917
5	1.431	0.925
6	3.461	1.474
7	2.827	1.794
8	0.904	2.518
9	0.978	2.941
1	1.232	4.335
2	2.495	4.734
3	2.564	2.408
4	0.903	1.851
5	1.294	1.085
6	3.484	1.417
7	2.868	1.841
8	0.815	2.625
9	1.015	3.002
1	1.158	4.302
2	2.55	4.72
3	2.666	2.245
4	0.898	1.809
5	1.187	1.204
6	3.512	1.355
7	2.906	1.881
8	0.732	2.746
9	1.023	3.143
1	1.135	4.229
2	2.578	4.708
3	2.743	2.108
4	0.908	1.773
5	1.105	1.29
6	3.537	1.311
7	2.923	1.931
8	0.721	2.848
9	1.029	3.232
1	1.117	4.12
2	2.663	4.584
3	2.799	2.018
4	0.921	1.742
5	1.05	1.345
6	3.559	1.272
7	2.924	1.975
8	0.702	2.944
9	1.045	3.37
1	1.1	4.015
2	2.735	4.478
3	2.866	1.913
4	0.936	1.717
5	0.999	1.426
6	3.564	1.239
7	2.912	2.062
8	0.686	3.019
9	1.069	3.516
1	1.09	3.947
2	2.821	4.357
3	2.914	1.779
4	0.946	1.728
5	0.994	1.546
6	3.536	1.218
7	2.893	2.145
8	0.686	3.049
9	1.12	3.639
1	1.022	3.859
2	2.896	4.255
3	2.95	1.666
4	0.96	1.758
5	0.989	1.645
6	3.505	1.193
7	2.877	2.215
8	0.706	3.082
9	1.175	3.742
1	0.952	3.754
2	2.983	4.117
3	2.967	1.569
4	0.987	1.79
5	1.002	1.708
6	3.478	1.171
7	2.862	2.257
8	0.728	3.128
9	1.234	3.816
1	0.889	3.658
2	3.056	3.984
3	2.982	1.483
4	1.011	1.848
5	1.029	1.796
6	3.454	1.152
7	2.82	2.312
8	0.702	3.214
9	1.296	3.841
1	0.833	3.555
2	3.098	3.899
3	2.993	1.428
4	1.039	1.906
5	1.048	1.852
6	3.413	1.129
7	2.771	2.361
8	0.678	3.295
9	1.37	3.869
1	0.795	3.456
2	3.161	3.788
3	2.989	1.382
4	1.072	1.943
5	1.086	1.901
6	3.359	1.103
7	2.713	2.398
8	0.658	3.388
9	1.435	3.893
1	0.746	3.322
2	3.23	3.682
3	2.982	1.348
4	1.112	1.985
5	1.169	1.904
6	3.322	1.087
7	2.643	2.429
8	0.644	3.448
9	1.492	3.912
1	0.69	3.21
2	3.285	3.532
3	2.975	1.218
4	1.147	2.021
5	1.241	1.931
6	3.268	1.074
7	2.532	2.475
8	0.576	3.584
9	1.542	3.929
1	0.657	3.089
2	3.322	3.406
3	2.935	1.113
4	1.142	2.101
5	1.311	1.954
6	3.194	1.094
7	2.434	2.484
8	0.467	3.76
9	1.576	3.939
1	0.672	2.914
2	3.322	3.301
3	2.868	1.029
4	1.138	2.169
5	1.389	1.956
6	3.128	1.111
7	2.369	2.482
8	0.371	3.906
9	1.617	3.951
1	0.685	2.768
2	3.322	3.233
3	2.796	1.003
4	1.134	2.225
5	1.446	1.953
6	3.053	1.141
7	2.29	2.452
8	0.353	4.027
9	1.652	3.961
1	0.694	2.674
2	3.356	3.12
3	2.711	0.974
4	1.114	2.309
5	1.515	1.948
6	2.97	1.18
7	2.221	2.427
8	0.456	4.066
9	1.707	4.011
1	0.685	2.583
2	3.387	3.025
3	2.604	0.942
4	1.114	2.405
5	1.576	1.944
6	2.915	1.293
7	2.16	2.406
8	0.525	4.091
9	1.778	4.09
1	0.66	2.522
2	3.394	2.849
3	2.51	0.917
4	1.134	2.485
5	1.65	1.973
6	2.849	1.422
7	2.033	2.437
8	0.607	4.111
9	1.841	4.156
1	0.636	2.427
2	3.405	2.696
3	2.377	0.913
4	1.099	2.608
5	1.733	2.007
6	2.791	1.53
7	1.905	2.479
8	0.68	4.119
9	1.895	4.203
1	0.615	2.348
2	3.417	2.566
3	2.276	0.914
4	1.043	2.807
5	1.807	2.036
6	2.713	1.684
7	1.819	2.462
8	0.709	4.126
9	1.992	4.268
1	0.597	2.283
2	3.426	2.483
3	2.156	0.886
4	0.987	3.002
5	1.863	2.059
6	2.635	1.827
7	1.718	2.416
8	0.71	4.192
9	2.096	4.324
1	0.643	2.179
2	3.426	2.319
3	2.041	0.862
4	0.92	3.225
5	1.947	2.087
6	2.583	1.918
7	1.598	2.39
8	0.693	4.275
9	2.198	4.371
1	0.697	2.06
2	3.426	2.176
3	1.93	0.843
4	0.878	3.423
5	2.02	2.111
6	2.508	2.036
7	1.498	2.369
8	0.668	4.374
9	2.305	4.388
1	0.768	1.991
2	3.427	2.04
3	1.771	0.869
4	0.892	3.622
5	2.104	2.11
6	2.438	2.138
7	1.414	2.351
8	0.645	4.458
9	2.414	4.379
1	0.831	1.933
2	3.4	1.89
3	1.631	0.903
4	0.905	3.788
5	2.196	2.091
6	2.377	2.223
7	1.358	2.34
8	0.625	4.529
9	2.488	4.374
1	0.874	1.885
2	3.375	1.785
3	1.537	0.934
4	0.916	3.939
5	2.259	2.097
6	2.269	2.331
7	1.249	2.384
8	0.69	4.547
9	2.566	4.364
1	0.907	1.85
2	3.363	1.648
3	1.428	0.987
4	0.976	4.06
5	2.349	2.107
6	2.159	2.433
7	1.115	2.472
8	0.773	4.55
9	2.609	4.345
1	0.952	1.804
2	3.351	1.534
3	1.335	1.047
4	1.048	4.198
5	2.442	2.118
6	2.084	2.498
7	0.996	2.596
8	0.828	4.552
9	2.646	4.24
1	0.992	1.782
2	3.331	1.425
3	1.236	1.115
4	1.095	4.313
5	2.531	2.128
6	1.978	2.59
7	0.891	2.7
8	0.908	4.559
9	2.683	4.101
1	1.028	1.768
2	3.304	1.33
3	1.132	1.188
4	1.085	4.41
5	2.586	2.138
6	1.836	2.719
7	0.799	2.787
8	0.968	4.586
9	2.708	4.013
1	1.079	1.757
2	3.28	1.239
3	1.087	1.302
4	1.141	4.387
5	2.613	2.149
6	1.71	2.834
7	0.79	2.893
8	0.981	4.664
9	2.737	3.911
1	1.159	1.71
2	3.263	1.171
3	1.047	1.44
4	1.211	4.338
5	2.631	2.144
6	1.6	2.954
7	0.813	3.013
8	0.991	4.729
9	2.739	3.795
1	1.238	1.654
2	3.214	1.095
3	1.024	1.562
4	1.258	4.312
5	2.653	2.139
6	1.565	3.082
7	0.784	3.167
8	1.008	4.776
9	2.734	3.687
1	1.332	1.59
2	3.161	1.031
3	1.003	1.704
4	1.312	4.284
5	2.672	2.134
6	1.556	3.17
7	0.742	3.311
8	1.035	4.789
9	2.729	3.597
1	1.415	1.556
2	3.062	1.022
3	0.998	1.834
4	1.359	4.262
5	2.682	2.109
6	1.481	3.339
7	0.725	3.432
8	1.054	4.795
9	2.656	3.578
1	1.488	1.535
2	2.976	1.015
3	1.033	1.943
4	1.335	4.227
5	2.686	2.082
6	1.426	3.48
7	0.723	3.533
8	1.057	4.793
9	2.557	3.605
1	1.562	1.51
2	2.899	1.004
3	1.056	2.013
4	1.314	4.198
5	2.689	2.064
6	1.387	3.598
7	0.734	3.598
8	1.082	4.764
9	2.438	3.635
1	1.653	1.471
2	2.848	0.985
3	1.083	2.103
4	1.397	4.066
5	2.694	2.038
6	1.352	3.696
7	0.748	3.672
8	1.116	4.714
9	2.318	3.66
1	1.714	1.445
2	2.771	0.963
3	1.107	2.208
4	1.453	3.966
5	2.7	2.009
